시,지역명,법정동,단지명,금액_만원,전용면적,층,건축년도,거래년,거래월,거래일,거래일자,거래년월,거래유형,매수자,매도자,지역코드,지번
수원시,수원시 권선구,세류동,수원역해모로아파트(수원센트럴타운1단지),63800,84.75,7,2015,2026,3,2,2026-03-02,2026-03,중개거래,개인,개인,41113,1260
수원시,수원시 권선구,호매실동,호매실스타힐스,43900,59.97,13,2018,2026,3,2,2026-03-02,2026-03,중개거래,개인,개인,41113,1408
수원시,수원시 권선구,권선동,"보성,유원",38500,60,12,1996,2026,3,2,2026-03-02,2026-03,중개거래,개인,개인,41113,1265
수원시,수원시 권선구,호매실동,호매실경남아너스빌,48000,84.87,17,2011,2026,3,2,2026-03-02,2026-03,중개거래,개인,개인,41113,1388
수원시,수원시 권선구,호매실동,호매실스위첸,43500,59.9,4,2014,2026,3,2,2026-03-02,2026-03,중개거래,개인,개인,41113,1394
수원시,수원시 권선구,권선동,권선대우,49000,84.9163,4,2000,2026,4,20,2026-04-20,2026-04,중개거래,개인,개인,41113,1305
수원시,수원시 권선구,세류동,수원역센트럴타운,52500,59.98,7,2015,2026,4,10,2026-04-10,2026-04,중개거래,개인,개인,41113,1270
수원시,수원시 권선구,구운동,삼환(구운동),37500,54.66,8,1991,2026,4,27,2026-04-27,2026-04,중개거래,개인,개인,41113,462
수원시,수원시 권선구,권선동,성지(권선동),24000,49.395,5,1994,2026,4,30,2026-04-30,2026-04,중개거래,개인,개인,41113,1188-1
수원시,수원시 권선구,호매실동,호매실GS아파트,32000,59.775,3,1998,2026,4,30,2026-04-30,2026-04,직거래,개인,개인,41113,377
수원시,수원시 권선구,호매실동,호매실스위첸,47200,59.77,7,2014,2026,4,17,2026-04-17,2026-04,중개거래,개인,개인,41113,1394
수원시,수원시 권선구,호매실동,호매실스위첸,44500,59.9,12,2014,2026,4,28,2026-04-28,2026-04,중개거래,개인,개인,41113,1394
수원시,수원시 권선구,구운동,구운동성원상떼빌,58300,84.55,12,1999,2026,4,28,2026-04-28,2026-04,중개거래,개인,개인,41113,893
수원시,수원시 권선구,권선동,수원아이파크시티9단지,38000,45.05,7,2017,2026,4,29,2026-04-29,2026-04,중개거래,개인,개인,41113,1362
수원시,수원시 권선구,고색동,대한,28700,59.93,13,1998,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,368-1
수원시,수원시 권선구,권선동,수원아이파크시티7단지,57900,59.87,4,2016,2026,4,21,2026-04-21,2026-04,중개거래,개인,개인,41113,1337
수원시,수원시 권선구,권선동,대림,54000,97.265,14,2001,2026,4,27,2026-04-27,2026-04,중개거래,개인,개인,41113,1321
수원시,수원시 권선구,권선동,수원아이파크시티4단지,73500,123.609,3,2012,2026,4,10,2026-04-10,2026-04,중개거래,개인,개인,41113,1357
수원시,수원시 권선구,금곡동,호반베르디움더센트럴,86000,84.9843,23,2017,2026,4,14,2026-04-14,2026-04,중개거래,개인,개인,41113,1147
수원시,수원시 권선구,호매실동,호매실엔루체(N'LUCE),60000,84.67,20,2016,2026,4,26,2026-04-26,2026-04,중개거래,개인,개인,41113,1414
수원시,수원시 권선구,권선동,대원신동아,33800,59.79,3,1996,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41113,1274
수원시,수원시 권선구,권선동,매탄권선역리버파크,42000,59.81,1,2001,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,1304
수원시,수원시 권선구,오목천동,쌍용더플래티넘오목천역,57000,59.98,18,2023,2026,4,28,2026-04-28,2026-04,중개거래,개인,개인,41113,1192
수원시,수원시 권선구,금곡동,엘지빌리지2,34000,59.997,8,1998,2026,4,29,2026-04-29,2026-04,중개거래,개인,개인,41113,530
수원시,수원시 권선구,구운동,삼환(구운동),47500,73.62,5,1991,2026,4,30,2026-04-30,2026-04,중개거래,개인,개인,41113,462
수원시,수원시 권선구,금곡동,엘지빌리지4,46500,84.42,12,1998,2026,4,30,2026-04-30,2026-04,중개거래,개인,개인,41113,520
수원시,수원시 권선구,권선동,수원아이파크시티6단지,58000,74.72,7,2015,2026,4,30,2026-04-30,2026-04,중개거래,개인,개인,41113,1356
수원시,수원시 권선구,곡반정동,수원하늘채더퍼스트1단지,78500,84.96,7,2022,2026,4,22,2026-04-22,2026-04,중개거래,개인,개인,41113,652
수원시,수원시 권선구,권선동,수원아이파크시티7단지,59900,59.87,11,2016,2026,4,14,2026-04-14,2026-04,중개거래,개인,개인,41113,1337
수원시,수원시 권선구,권선동,파크앤시티타워Ⅱ,8030,17.28,6,2022,2026,4,29,2026-04-29,2026-04,중개거래,법인,개인,41113,1010-4
수원시,수원시 권선구,금곡동,엘지빌리지4,43000,84.42,6,1998,2026,4,28,2026-04-28,2026-04,중개거래,개인,개인,41113,520
수원시,수원시 권선구,권선동,매탄권선역리버파크,38000,49.58,17,2001,2026,4,30,2026-04-30,2026-04,중개거래,개인,개인,41113,1304
수원시,수원시 권선구,권선동,파크앤시티타워Ⅱ,8030,17.28,6,2022,2026,4,30,2026-04-30,2026-04,중개거래,법인,개인,41113,1010-4
수원시,수원시 권선구,구운동,삼환(구운동),49800,73.62,10,1991,2026,4,23,2026-04-23,2026-04,중개거래,개인,개인,41113,462
수원시,수원시 권선구,오목천동,청구1차,26800,59.97,13,2000,2026,4,27,2026-04-27,2026-04,중개거래,개인,개인,41113,542
수원시,수원시 권선구,서둔동,서수원울트라참누리파크1단지,41300,84.8151,7,2009,2026,4,30,2026-04-30,2026-04,중개거래,개인,개인,41113,375
수원시,수원시 권선구,권선동,성지(권선동),23400,49.395,13,1994,2026,4,28,2026-04-28,2026-04,중개거래,개인,개인,41113,1188-1
수원시,수원시 권선구,금곡동,삼익3,35000,59.34,8,1998,2026,4,28,2026-04-28,2026-04,중개거래,개인,개인,41113,79
수원시,수원시 권선구,권선동,수원시청역SKVIEW,60000,84.88,14,2008,2026,4,29,2026-04-29,2026-04,중개거래,개인,개인,41113,1035
수원시,수원시 권선구,구운동,구운동성원상떼빌,58000,84.55,8,1999,2026,4,29,2026-04-29,2026-04,중개거래,개인,개인,41113,893
수원시,수원시 권선구,권선동,삼천리1차,31200,61.93,11,1994,2026,4,17,2026-04-17,2026-04,중개거래,개인,개인,41113,1186
수원시,수원시 권선구,금곡동,삼익3,34800,59.34,11,1998,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41113,79
수원시,수원시 권선구,곡반정동,수원하늘채더퍼스트1단지,78900,84.96,13,2022,2026,4,29,2026-04-29,2026-04,중개거래,개인,개인,41113,652
수원시,수원시 권선구,금곡동,Y CITY(와이시티),54500,84.79,20,2014,2026,4,22,2026-04-22,2026-04,중개거래,개인,개인,41113,1100
수원시,수원시 권선구,금곡동,호반베르디움더센트럴,73000,84.9843,1,2017,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,1147
수원시,수원시 권선구,곡반정동,수원하늘채더퍼스트2단지,60000,74.88,13,2022,2026,4,19,2026-04-19,2026-04,중개거래,개인,개인,41113,654
수원시,수원시 권선구,권선동,우남2,55300,134.9804,4,2000,2026,4,8,2026-04-08,2026-04,중개거래,개인,개인,41113,1320
수원시,수원시 권선구,금곡동,Y CITY(와이시티),54000,84.95,17,2014,2026,4,29,2026-04-29,2026-04,중개거래,개인,개인,41113,1100
수원시,수원시 권선구,곡반정동,수원하늘채더퍼스트1단지,55000,59.96,7,2022,2026,4,7,2026-04-07,2026-04,직거래,개인,개인,41113,652
수원시,수원시 권선구,곡반정동,수원하늘채더퍼스트1단지,59000,59.96,1,2022,2026,4,16,2026-04-16,2026-04,직거래,개인,개인,41113,652
수원시,수원시 권선구,곡반정동,수원하늘채더퍼스트2단지,67000,74.88,5,2022,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41113,654
수원시,수원시 권선구,곡반정동,수원하늘채더퍼스트2단지,55500,59.92,1,2022,2026,4,29,2026-04-29,2026-04,중개거래,개인,개인,41113,654
수원시,수원시 권선구,탑동,현대탑월드,21000,59.4,7,2000,2026,4,29,2026-04-29,2026-04,직거래,개인,개인,41113,5-4
수원시,수원시 권선구,세류동,수원역센트럴타운,45000,51.96,9,2015,2026,4,29,2026-04-29,2026-04,중개거래,개인,개인,41113,1270
수원시,수원시 권선구,권선동,대림,52200,97.265,3,2001,2026,4,7,2026-04-07,2026-04,중개거래,개인,개인,41113,1321
수원시,수원시 권선구,금곡동,거산,28000,84.96,1,1995,2026,4,29,2026-04-29,2026-04,중개거래,개인,개인,41113,104-3
수원시,수원시 권선구,금곡동,엘지빌리지3,45000,119.25,15,1998,2026,4,7,2026-04-07,2026-04,직거래,개인,개인,41113,530
수원시,수원시 권선구,호매실동,호매실마을13단지,45000,59.68,4,2015,2026,4,28,2026-04-28,2026-04,중개거래,개인,개인,41113,1371
수원시,수원시 권선구,권선동,현대(권선동),42000,60,6,1996,2026,4,28,2026-04-28,2026-04,중개거래,개인,개인,41113,1240
수원시,수원시 권선구,호매실동,호매실스타힐스,40700,59.98,11,2018,2026,4,27,2026-04-27,2026-04,중개거래,개인,개인,41113,1408
수원시,수원시 권선구,금곡동,호매실더센트라고,60000,84.91,9,2014,2026,4,28,2026-04-28,2026-04,중개거래,개인,개인,41113,1076
수원시,수원시 권선구,호매실동,호매실GS아파트,41000,84.922,12,1998,2026,4,28,2026-04-28,2026-04,중개거래,개인,개인,41113,377
수원시,수원시 권선구,구운동,삼환(구운동),59400,84.9,9,1991,2026,4,28,2026-04-28,2026-04,중개거래,개인,개인,41113,462
수원시,수원시 권선구,오목천동,태산,23500,59.795,19,1997,2026,4,20,2026-04-20,2026-04,중개거래,개인,개인,41113,323-2
수원시,수원시 권선구,호매실동,호매실경남아너스빌,44300,84.87,3,2011,2026,4,8,2026-04-08,2026-04,중개거래,개인,개인,41113,1388
수원시,수원시 권선구,금곡동,엘지빌리지4,37000,84.99,1,1998,2026,4,23,2026-04-23,2026-04,중개거래,개인,개인,41113,520
수원시,수원시 권선구,오목천동,청구2,40000,84.73,19,2002,2026,4,13,2026-04-13,2026-04,중개거래,개인,개인,41113,381
수원시,수원시 권선구,세류동,수원역해모로아파트(수원센트럴타운1단지),60000,84.98,4,2015,2026,4,11,2026-04-11,2026-04,중개거래,개인,개인,41113,1260
수원시,수원시 권선구,금곡동,수원모아미래도센트럴타운2단지,78000,99.7854,5,2017,2026,4,28,2026-04-28,2026-04,중개거래,개인,개인,41113,1077
수원시,수원시 권선구,구운동,가림29차103동,26000,82.54,5,2007,2026,4,21,2026-04-21,2026-04,중개거래,개인,개인,41113,933-13
수원시,수원시 권선구,권선동,대원신동아,31800,59.88,2,1996,2026,4,27,2026-04-27,2026-04,중개거래,개인,개인,41113,1274
수원시,수원시 권선구,권선동,매탄권선역리버파크,48000,59.81,14,2001,2026,4,28,2026-04-28,2026-04,중개거래,개인,개인,41113,1304
수원시,수원시 권선구,곡반정동,수원하늘채더퍼스트2단지,59950,59.96,12,2022,2026,4,13,2026-04-13,2026-04,중개거래,개인,개인,41113,654
수원시,수원시 권선구,호매실동,삼익2차,35800,84.99,17,1998,2026,4,27,2026-04-27,2026-04,중개거래,개인,개인,41113,82-5
수원시,수원시 권선구,입북동,서수원레이크푸르지오1단지,50000,84.931,19,2014,2026,4,3,2026-04-03,2026-04,중개거래,개인,개인,41113,814
수원시,수원시 권선구,권선동,우남1,37500,59.99,9,2002,2026,4,27,2026-04-27,2026-04,중개거래,개인,개인,41113,1315
수원시,수원시 권선구,입북동,서수원레이크푸르지오2단지,36500,84.931,10,2014,2026,4,24,2026-04-24,2026-04,직거래,개인,개인,41113,815
수원시,수원시 권선구,세류동,수원역센트럴어반시티아파트(수원센트럴타운3단지),61000,84.98,11,2015,2026,4,26,2026-04-26,2026-04,중개거래,개인,개인,41113,1280
수원시,수원시 권선구,구운동,삼환(구운동),37000,54.66,11,1991,2026,4,22,2026-04-22,2026-04,중개거래,개인,개인,41113,462
수원시,수원시 권선구,권선동,삼호벽산,43700,84.97,13,1996,2026,4,27,2026-04-27,2026-04,중개거래,개인,개인,41113,1270
수원시,수원시 권선구,곡반정동,수원권선삼성래미안,34000,84.8381,2,2000,2026,4,27,2026-04-27,2026-04,중개거래,개인,개인,41113,580
수원시,수원시 권선구,권선동,수원아이파크시티7단지,68800,75.71,5,2016,2026,4,27,2026-04-27,2026-04,중개거래,개인,개인,41113,1337
수원시,수원시 권선구,금곡동,수원모아미래도센트럴타운2단지,73700,84.8763,25,2017,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,1077
수원시,수원시 권선구,구운동,삼환(구운동),46000,64.38,4,1991,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41113,462
수원시,수원시 권선구,구운동,삼환(구운동),34000,54.66,14,1991,2026,4,25,2026-04-25,2026-04,직거래,개인,개인,41113,462
수원시,수원시 권선구,세류동,수원역센트럴타운,53000,59.93,7,2015,2026,4,22,2026-04-22,2026-04,중개거래,개인,개인,41113,1270
수원시,수원시 권선구,권선동,상록3단지,45600,59.592,4,2001,2026,4,22,2026-04-22,2026-04,중개거래,개인,개인,41113,1303
수원시,수원시 권선구,권선동,상록3단지,43500,59.592,17,2001,2026,4,21,2026-04-21,2026-04,중개거래,개인,개인,41113,1303
수원시,수원시 권선구,세류동,수원역센트럴타운,47700,59.88,1,2015,2026,4,23,2026-04-23,2026-04,중개거래,개인,개인,41113,1270
수원시,수원시 권선구,금곡동,엘지빌리지4,34400,59.997,6,1998,2026,4,15,2026-04-15,2026-04,중개거래,개인,개인,41113,520
수원시,수원시 권선구,당수동,한라비발디1단지,40000,84.99,8,2004,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,743
수원시,수원시 권선구,구운동,강남(구운동),49500,76.53,11,1991,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,463
수원시,수원시 권선구,권선동,수원시청역SKVIEW,52500,59.94,8,2008,2026,4,26,2026-04-26,2026-04,중개거래,개인,개인,41113,1035
수원시,수원시 권선구,탑동,삼성(탑동),25000,84.87,9,1998,2026,4,23,2026-04-23,2026-04,중개거래,개인,개인,41113,763
수원시,수원시 권선구,호매실동,호매실경남아너스빌,46800,84.98,11,2011,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,1388
수원시,수원시 권선구,서둔동,서수원울트라참누리파크2단지,33000,84.8151,4,2009,2026,4,17,2026-04-17,2026-04,직거래,개인,개인,41113,377
수원시,수원시 권선구,탑동,현대탑월드,22000,59.4,7,2000,2026,4,24,2026-04-24,2026-04,직거래,개인,개인,41113,5-4
수원시,수원시 권선구,곡반정동,수원하늘채더퍼스트2단지,62300,74.88,2,2022,2026,4,20,2026-04-20,2026-04,중개거래,개인,개인,41113,654
수원시,수원시 권선구,곡반정동,수원하늘채더퍼스트2단지,73500,84.96,15,2022,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41113,654
수원시,수원시 권선구,세류동,수원역해모로아파트(수원센트럴타운1단지),60000,84.98,2,2015,2026,4,26,2026-04-26,2026-04,중개거래,개인,개인,41113,1260
수원시,수원시 권선구,권선동,벽산(권선동),49000,101.78,11,1995,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,1267
수원시,수원시 권선구,세류동,수원역센트럴어반시티아파트(수원센트럴타운3단지),58600,84.98,6,2015,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,1280
수원시,수원시 권선구,세류동,수원역센트럴타운,52000,59.98,3,2015,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,1270
수원시,수원시 권선구,입북동,서수원레이크푸르지오2단지,48500,84.959,20,2014,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,815
수원시,수원시 권선구,입북동,서수원레이크푸르지오2단지,46900,84.978,4,2014,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41113,815
수원시,수원시 권선구,호매실동,호매실엔루체(N'LUCE),57000,84.91,13,2016,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,1414
수원시,수원시 권선구,호매실동,호매실경남아너스빌,45500,84.98,17,2011,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,1388
수원시,수원시 권선구,구운동,구운동성원상떼빌,44800,59.93,11,1999,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,893
수원시,수원시 권선구,입북동,서수원레이크푸르지오1단지,40500,59.94,3,2014,2026,4,22,2026-04-22,2026-04,중개거래,개인,개인,41113,814
수원시,수원시 권선구,탑동,우리,16500,59.96,3,2004,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41113,849-11
수원시,수원시 권선구,입북동,서수원자이,49000,84.8086,12,2009,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41113,810
수원시,수원시 권선구,곡반정동,수원하늘채더퍼스트1단지,58400,59.96,1,2022,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,652
수원시,수원시 권선구,호매실동,호매실경남아너스빌,45500,84.87,4,2011,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,1388
수원시,수원시 권선구,호매실동,호매실GS아파트,30800,59.775,2,1998,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,377
수원시,수원시 권선구,호매실동,극동스타클래스,67000,84.94,3,2017,2026,4,25,2026-04-25,2026-04,중개거래,개인,개인,41113,1352
수원시,수원시 권선구,곡반정동,수원하늘채더퍼스트2단지,64500,74.88,7,2022,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41113,654
수원시,수원시 권선구,호매실동,호매실마을13단지,40500,59.68,1,2015,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41113,1371
수원시,수원시 권선구,당수동,쌍용스윗닷홈1단지,33500,84.9416,9,2005,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41113,745
수원시,수원시 권선구,권선동,금성,14000,43.65,1,1989,2026,4,17,2026-04-17,2026-04,중개거래,개인,개인,41113,1044-1
수원시,수원시 권선구,곡반정동,수원하늘채더퍼스트2단지,66500,74.92,14,2022,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41113,654
수원시,수원시 권선구,권선동,수원아이파크시티7단지,82250,84.99,5,2016,2026,4,9,2026-04-09,2026-04,중개거래,개인,개인,41113,1337
수원시,수원시 권선구,권선동,수원아이파크시티6단지,51000,59.83,3,2015,2026,4,21,2026-04-21,2026-04,중개거래,개인,개인,41113,1356
수원시,수원시 권선구,금곡동,수원모아미래도센트럴타운1단지,78500,99.8817,6,2017,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41113,1078
수원시,수원시 권선구,곡반정동,권선신일유토빌,34800,59.9986,8,2013,2026,4,21,2026-04-21,2026-04,중개거래,개인,개인,41113,548
수원시,수원시 권선구,서둔동,센트라우스,56300,59.9246,9,2005,2026,4,18,2026-04-18,2026-04,중개거래,개인,개인,41113,371
수원시,수원시 권선구,호매실동,호매실스위첸,46800,59.9,22,2014,2026,4,24,2026-04-24,2026-04,중개거래,개인,개인,41113,1394
